customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnVal,gender,SeniorCitizen,Partner,Dependents
7311-MQJCH,5,Yes,One year,No,Electronic check,19.55,99.6,0,0,Female,0,No,No
7375-WMVMT,71,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,0,0,Male,1,Yes,No
1136-XGEQU,50,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,0,0,Female,0,Yes,Yes
2530-FMFXO,56,Yes,Two year,Yes,Electronic check,103.2,5873.75,0,0,Male,0,Yes,Yes
6844-DZKRF,2,Yes,Month-to-month,Yes,Credit card (automatic),50.2,109.25,0,0,Male,0,No,No
5970-GHJAW,46,Yes,Two year,No,Credit card (automatic),19.95,862.4,0,0,Male,0,Yes,Yes
8879-XUAHX,71,Yes,Two year,Yes,Electronic check,116.25,8564.75,0,0,Male,0,Yes,No
3689-MOZGR,29,No,Month-to-month,Yes,Electronic check,31.2,926.2,0,0,Female,0,No,No
4195-PNGZS,69,Yes,Two year,No,Bank transfer (automatic),24.45,1718.2,0,0,Male,0,Yes,Yes
5003-XZWWO,71,Yes,Two year,No,Credit card (automatic),84.2,5956.85,0,0,Male,0,Yes,No
7622-FWGEW,56,Yes,Two year,Yes,Bank transfer (automatic),85.65,4824.45,0,0,Male,1,Yes,No
6922-NCEDI,56,Yes,One year,Yes,Mailed check,21.2,1238.65,0,0,Male,0,No,Yes
9891-NQDBD,28,Yes,One year,No,Mailed check,25.55,672.2,0,0,Female,0,Yes,No
6131-IUNXN,19,Yes,Month-to-month,No,Mailed check,20.2,382.2,0,0,Female,0,Yes,Yes
8548-AWOFC,66,Yes,Month-to-month,No,Electronic check,63.85,4264.6,0,0,Male,0,Yes,No
9798-DRYDS,17,Yes,One year,Yes,Mailed check,61.95,1070.7,0,0,Female,0,Yes,Yes
8532-UEFWH,52,Yes,Two year,No,Mailed check,25.75,1345.85,0,0,Male,0,Yes,Yes
6296-DDOOR,19,Yes,One year,No,Electronic check,58.2,1045.25,0,0,Female,0,No,No
7951-VRDVK,36,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,0,0,Female,0,No,No
4815-YOSUK,72,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,0,0,Male,0,Yes,Yes
0380-NEAVX,34,Yes,One year,Yes,Electronic check,99.85,3343.15,0,0,Male,1,No,No
4365-MSDYN,8,Yes,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,0,0,Male,0,Yes,No
7036-TYDEC,69,Yes,Two year,No,Electronic check,104.0,7028.5,0,0,Female,0,No,No
5802-ADBRC,50,Yes,One year,Yes,Mailed check,104.4,5232.9,0,0,Female,0,Yes,No
8076-FEZKJ,10,Yes,One year,No,Mailed check,19.5,225.85,0,0,Male,0,No,No
5197-YPYBZ,12,Yes,Two year,No,Credit card (automatic),25.25,274.7,0,0,Female,0,Yes,Yes
4312-GVYNH,70,No,Two year,Yes,Bank transfer (automatic),49.85,3370.2,0,0,Female,0,Yes,No
8495-LJDFO,64,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,0,0,Female,1,No,No
0839-JTCUD,66,Yes,Two year,No,Credit card (automatic),89.9,5958.85,0,0,Female,0,Yes,Yes
5494-WOZRZ,71,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,0,0,Female,0,Yes,Yes
1302-UHBDD,20,Yes,Month-to-month,No,Electronic check,89.95,1648.45,0,0,Male,1,No,No
2234-EOFPT,72,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,0,0,Male,0,Yes,No
8619-IJNDK,71,Yes,Two year,No,Credit card (automatic),64.05,4492.9,0,0,Female,0,Yes,Yes
8378-LKJAF,38,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,0,0,Male,0,Yes,Yes
1153-GNOLC,33,No,One year,Yes,Electronic check,39.1,1309,0,0,Male,0,No,No
3298-QEICA,23,No,Two year,No,Mailed check,34.6,813.45,0,0,Female,0,Yes,Yes
0788-DXBFY,58,Yes,One year,Yes,Electronic check,19.55,1108.8,0,0,Male,0,Yes,Yes
3597-YASZG,70,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,0,0,Female,1,Yes,No
3496-LFSZU,4,Yes,Month-to-month,No,Electronic check,70.5,294.2,0,0,Male,0,Yes,No
5242-UOWHD,45,Yes,Two year,No,Mailed check,20.35,929.2,0,0,Male,0,Yes,Yes
6479-SZPLM,36,Yes,Two year,No,Credit card (automatic),19.45,754.5,0,0,Male,0,Yes,Yes
8097-VBQTZ,54,Yes,Month-to-month,Yes,Mailed check,69.9,3883.3,0,0,Male,0,No,No
4500-HKANN,23,Yes,Two year,No,Mailed check,59.7,1414.2,0,0,Male,0,Yes,Yes
9917-KWRBE,41,Yes,One year,Yes,Credit card (automatic),78.35,3211.2,0,0,Female,0,Yes,Yes
3420-ZDBMA,5,Yes,Month-to-month,Yes,Mailed check,71.45,371.6,0,0,Male,1,No,No
2212-LYASK,27,No,One year,Yes,Credit card (automatic),45.85,1246.4,0,0,Male,0,Yes,Yes
1393-IMKZG,1,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,0,0,Female,0,No,No
8069-RHUXK,67,No,Two year,No,Credit card (automatic),35.7,2545.7,0,0,Female,0,Yes,Yes
3398-GCPMU,72,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,0,0,Female,1,Yes,Yes
2908-WGAXL,56,Yes,Two year,Yes,Credit card (automatic),24.95,1468.9,0,0,Female,0,Yes,Yes
3378-AJRAO,44,Yes,One year,No,Electronic check,24.85,1013.6,0,0,Male,0,Yes,Yes
1013-QCWAM,66,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,0,0,Female,1,Yes,No
6050-FFXES,69,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,0,0,Female,0,Yes,No
0362-RAOQO,40,Yes,Two year,No,Credit card (automatic),19.65,830.25,0,0,Female,0,No,No
9554-DFKIC,30,Yes,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,0,0,Male,0,Yes,Yes
5527-ACHSO,11,Yes,Month-to-month,No,Mailed check,70.5,829.3,0,0,Female,0,No,No
0829-DDVLK,15,Yes,One year,No,Credit card (automatic),20.1,302.45,0,0,Female,0,No,No
1399-UBQIU,11,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,0,0,Male,0,No,No
1813-JLKWR,64,Yes,One year,No,Bank transfer (automatic),19.8,1336.65,0,0,Female,0,Yes,Yes
0336-PIKEI,72,Yes,Two year,No,Bank transfer (automatic),74.4,5360.75,0,0,Male,1,Yes,No
7322-OCWHC,72,Yes,Two year,Yes,Bank transfer (automatic),93.05,6735.05,0,0,Male,1,Yes,No
9537-VHDTA,1,Yes,Month-to-month,No,Mailed check,51.2,51.2,0,0,Female,0,No,Yes
4957-TIALW,15,Yes,One year,No,Credit card (automatic),65.6,1010,0,0,Female,0,No,Yes
2054-PJOCK,60,Yes,One year,No,Credit card (automatic),80.55,4847.05,0,0,Female,0,No,No
9150-HEPMB,56,Yes,One year,No,Mailed check,52.7,3019.7,0,0,Male,0,No,No
9030-QGZNL,8,Yes,Two year,No,Mailed check,20.85,161.65,0,0,Female,0,No,No
3126-WQMGH,49,Yes,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,0,0,Female,0,Yes,No
7176-WRTNX,70,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,0,0,Male,0,No,No
5732-IKGQH,52,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,0,0,Male,1,Yes,No
9239-GZHZE,72,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,0,0,Female,0,Yes,No
7205-BAIAD,40,Yes,Two year,Yes,Bank transfer (automatic),20.6,827.3,0,0,Female,0,No,No
0093-EXYQL,40,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,0,0,Female,1,No,No
8064-RAVOH,1,Yes,Month-to-month,Yes,Electronic check,49.85,49.85,0,0,Male,0,No,Yes
0219-QAERP,30,Yes,One year,No,Credit card (automatic),19.8,576.65,0,0,Male,0,Yes,No
9168-INPSZ,44,Yes,Month-to-month,No,Electronic check,104.15,4495.65,0,0,Female,1,Yes,No
0015-UOCOJ,7,Yes,Month-to-month,Yes,Electronic check,48.2,340.35,0,0,Female,1,No,No
5334-AFQJB,72,Yes,Two year,Yes,Credit card (automatic),25.1,1789.9,0,0,Male,1,No,No
2754-SDJRD,8,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,0,0,Female,1,No,No
8963-JLGJT,3,Yes,Month-to-month,No,Mailed check,55.9,157.55,0,0,Male,0,No,Yes
1465-LNTLJ,8,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,0,0,Male,1,Yes,No
2135-DQWAQ,5,Yes,Month-to-month,Yes,Mailed check,85.3,420.45,0,0,Female,0,No,No
4056-QHXHZ,72,Yes,Two year,No,Mailed check,107.45,7576.7,0,0,Female,0,Yes,Yes
7401-JIXNM,54,Yes,Two year,No,Credit card (automatic),91.3,4965,0,0,Female,0,Yes,Yes
9339-FIIJL,72,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,0,0,Male,0,Yes,No
4706-DGAHW,1,Yes,Month-to-month,No,Electronic check,45.2,45.2,0,0,Male,1,No,No
6670-MFRPK,69,Yes,Two year,Yes,Credit card (automatic),79.2,5420.65,0,0,Male,0,Yes,Yes
6177-PEVRA,48,Yes,Two year,No,Credit card (automatic),55.5,2627.35,0,0,Female,0,No,No
4813-HQMGZ,8,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,0,0,Female,0,Yes,No
7579-KKLOE,71,Yes,Two year,Yes,Mailed check,91.25,6589.6,0,0,Male,0,Yes,Yes
8402-EIVQS,67,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,0,0,Male,0,Yes,No
4947-DSMXK,34,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410,0,0,Male,0,Yes,Yes
7245-NIIWQ,3,Yes,Month-to-month,Yes,Electronic check,69.85,199.85,0,0,Female,0,No,No
0002-ORFBO,9,Yes,One year,Yes,Mailed check,65.6,593.3,0,0,Female,0,Yes,Yes
3324-OIRTO,71,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,0,0,Male,0,Yes,Yes
5414-OFQCB,57,Yes,Two year,Yes,Credit card (automatic),90.45,5229.8,0,0,Male,0,No,No
4967-WPNCF,72,No,Two year,Yes,Bank transfer (automatic),63.7,4464.8,0,0,Male,0,No,No
8552-OBVRU,48,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,0,0,Female,1,Yes,Yes
8499-BRXTD,18,Yes,One year,No,Mailed check,20.1,401.85,0,0,Male,0,No,No
9154-QDGTH,43,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,0,0,Male,0,Yes,Yes
8197-BFWVU,72,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,0,0,Female,0,Yes,Yes
2577-GVSIL,35,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,0,0,Male,0,Yes,Yes
9367-OIUXP,4,Yes,Month-to-month,No,Mailed check,20.7,73.05,0,0,Male,0,No,No
6770-UAYGJ,49,Yes,Two year,No,Mailed check,25.25,1211.65,0,0,Female,0,Yes,Yes
6463-HHXJR,71,Yes,Two year,No,Bank transfer (automatic),100.5,7030.65,0,0,Female,0,Yes,Yes
7928-VJYAB,11,Yes,Month-to-month,No,Electronic check,90.6,1020.2,0,0,Male,0,Yes,Yes
1187-WILMM,63,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,0,0,Male,0,Yes,Yes
9776-OJUZI,65,Yes,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,0,0,Female,1,No,No
1306-RPWXZ,49,Yes,Two year,No,Credit card (automatic),20.45,1024.65,0,0,Female,0,No,Yes
3097-PYWXL,4,Yes,Month-to-month,Yes,Electronic check,19.95,82.9,0,0,Female,0,Yes,Yes
2266-SJNAT,72,Yes,One year,No,Credit card (automatic),109.15,7789.6,0,0,Female,0,Yes,No
0869-PAPRP,26,Yes,Month-to-month,Yes,Credit card (automatic),85.7,2067,0,0,Female,1,Yes,No
4238-JSSWH,35,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,0,0,Female,1,Yes,No
2972-YDYUW,57,Yes,One year,No,Electronic check,94.7,5468.95,0,0,Female,0,No,No
1104-FEJAM,28,Yes,Month-to-month,No,Electronic check,64.4,1802.15,0,0,Male,0,Yes,Yes
2809-ILCYT,25,Yes,One year,Yes,Mailed check,26.8,733.55,0,0,Female,0,Yes,No
5499-ECUTN,47,Yes,One year,Yes,Credit card (automatic),66.05,3021.45,0,0,Female,0,Yes,No
4981-FLTMF,57,Yes,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,0,0,Female,0,Yes,Yes
9121-PHQSR,16,Yes,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,0,0,Male,1,Yes,No
3113-IWHLC,5,Yes,Month-to-month,Yes,Mailed check,55.8,274.35,0,0,Male,0,No,No
4277-BWBML,72,Yes,Two year,No,Bank transfer (automatic),19.95,1322.85,0,0,Male,0,Yes,Yes
0234-TEVTT,48,No,One year,No,Credit card (automatic),45.0,2196.3,0,0,Female,0,Yes,Yes
4304-TSPVK,68,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,0,0,Female,0,Yes,No
1552-AAGRX,30,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,0,0,Female,0,No,No
2637-FKFSY,3,Yes,Month-to-month,Yes,Mailed check,46.1,130.15,0,0,Female,0,Yes,No
9796-MVYXX,14,No,Two year,No,Mailed check,39.7,692.35,0,0,Female,1,No,No
7874-ECPQJ,4,Yes,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,0,0,Female,0,No,Yes
0020-INWCK,71,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,0,0,Female,0,Yes,Yes
7089-RKVSZ,8,Yes,One year,No,Mailed check,24.4,203.95,0,0,Male,0,Yes,Yes
2683-JXWQQ,61,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,0,0,Male,0,Yes,Yes
9548-ZMVTX,72,Yes,Two year,No,Bank transfer (automatic),90.45,6565.85,0,0,Male,0,Yes,Yes
8739-XNIKG,5,Yes,Month-to-month,Yes,Electronic check,84.0,424.75,0,0,Female,0,No,No
9755-JHNMN,49,Yes,Two year,No,Bank transfer (automatic),67.4,3306.85,0,0,Female,0,No,No
3981-QSVQI,8,Yes,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,0,0,Male,0,No,No
2789-HQBOU,3,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,0,0,Male,0,No,No
9424-CMPOG,9,Yes,Two year,No,Mailed check,19.6,197.4,0,0,Male,0,Yes,Yes
5067-WJEUN,67,Yes,Two year,Yes,Bank transfer (automatic),54.2,3838.2,0,0,Male,0,Yes,Yes
3450-WXOAT,46,Yes,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,0,0,Male,0,No,No
9251-WNSOD,67,Yes,One year,No,Mailed check,75.1,5064.45,0,0,Female,0,Yes,No
6974-DAFLI,55,Yes,One year,No,Electronic check,19.7,1140.05,0,0,Female,0,Yes,No
2616-UUTFK,33,Yes,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,0,0,Male,0,Yes,No
7064-JHXCE,62,Yes,Two year,No,Credit card (automatic),20.05,1263.9,0,0,Male,0,Yes,Yes
7989-AWGEH,49,No,Month-to-month,Yes,Electronic check,39.2,1838.15,0,0,Male,0,Yes,Yes
4373-VVHQL,1,Yes,Month-to-month,Yes,Electronic check,44.75,44.75,0,0,Male,0,No,No
4559-UWIHT,14,Yes,Month-to-month,Yes,Electronic check,82.65,1185,0,0,Male,0,Yes,No
7268-IGMFD,18,Yes,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,0,0,Male,1,No,No
6650-BWFRT,72,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,0,0,Female,0,Yes,No
9570-KYEUA,64,Yes,Two year,No,Credit card (automatic),99.25,6549.45,0,0,Male,0,No,No
6993-YGFJV,69,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,0,0,Male,0,Yes,No
2712-SYWAY,1,Yes,Month-to-month,Yes,Electronic check,25.7,25.7,0,0,Female,0,No,No
0730-BGQGF,71,Yes,Two year,No,Credit card (automatic),90.3,6287.3,0,0,Male,0,Yes,Yes
5498-IBWPI,66,Yes,One year,Yes,Credit card (automatic),49.4,3251.85,0,0,Female,0,Yes,Yes
9101-NTIXF,2,Yes,Month-to-month,No,Mailed check,19.4,50.6,0,0,Male,0,No,No
0013-SMEOE,71,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,0,0,Female,1,Yes,No
9314-QDMDW,11,Yes,One year,Yes,Electronic check,61.25,729.95,0,0,Male,0,No,No
9308-ANMVE,47,Yes,Month-to-month,Yes,Electronic check,55.3,2654.05,0,0,Male,0,No,Yes
3413-DHLPB,60,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,0,0,Male,0,Yes,Yes
7649-PHJVR,11,Yes,One year,No,Mailed check,19.5,226.8,0,0,Male,0,No,No
6114-TCFID,29,No,One year,No,Credit card (automatic),39.5,1082.75,0,0,Female,0,No,No
3787-TRIAL,21,No,Month-to-month,Yes,Electronic check,26.05,565.75,0,0,Male,0,Yes,Yes
2573-GYRUU,48,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,0,0,Male,1,Yes,No
5156-UMKOW,3,No,Month-to-month,No,Mailed check,29.65,90.05,0,0,Female,0,No,Yes
1247-QBVSH,43,Yes,Month-to-month,No,Mailed check,50.2,2169.4,0,0,Female,0,Yes,Yes
6734-GMPVK,5,Yes,Month-to-month,No,Electronic check,105.3,550.6,0,0,Male,0,No,No
9822-OAOVB,1,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,0,0,Female,0,No,No
6161-ERDGD,71,Yes,One year,No,Electronic check,85.45,6300.85,0,0,Male,0,Yes,Yes
1226-JZNKR,8,Yes,One year,No,Electronic check,19.8,160.05,0,0,Female,0,Yes,Yes
7318-EIVKO,8,Yes,Month-to-month,Yes,Electronic check,59.25,436.6,0,0,Male,0,No,No
3771-PZOBW,20,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,0,0,Male,0,No,No
8231-BSWXX,71,Yes,One year,Yes,Credit card (automatic),79.05,5552.5,0,0,Male,0,No,No
6486-LHTMA,31,Yes,One year,Yes,Electronic check,90.7,2835.5,0,0,Female,1,Yes,No
4083-BFNYK,38,Yes,One year,No,Credit card (automatic),95.0,3591.25,0,0,Female,1,Yes,No
7389-KBFIT,2,No,Month-to-month,Yes,Mailed check,30.25,63.75,0,0,Female,0,Yes,Yes
7176-WIONM,12,No,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,0,0,Female,0,Yes,No
5141-ZUVBH,9,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,0,0,Female,0,No,Yes
1089-HDMKP,11,Yes,Month-to-month,Yes,Electronic check,54.55,601.25,0,0,Male,1,No,Yes
7623-HKYRK,6,Yes,Month-to-month,No,Mailed check,19.7,111.65,0,0,Male,0,No,Yes
0310-SUCIN,71,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,0,0,Female,0,Yes,No
5197-PYEPU,42,Yes,One year,Yes,Credit card (automatic),94.45,3923.8,0,0,Female,0,Yes,Yes
6619-RPLQZ,45,Yes,Two year,No,Mailed check,20.85,892.15,0,0,Female,0,Yes,Yes
3275-RHRNE,28,No,One year,Yes,Credit card (automatic),60.0,1682.05,0,0,Male,0,Yes,Yes
3503-TYDAY,43,Yes,Month-to-month,No,Electronic check,80.45,3398.9,0,0,Female,0,Yes,No
6901-GOGZG,60,Yes,Two year,Yes,Electronic check,84.95,4984.85,0,0,Male,0,No,Yes
7021-XSNYE,7,No,Two year,No,Credit card (automatic),49.65,305.55,0,0,Male,0,Yes,Yes
9621-OUPYD,25,Yes,One year,Yes,Bank transfer (automatic),20.2,507.9,0,0,Female,0,Yes,No
8982-NHAVY,27,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,0,0,Male,0,No,No
4307-KWMXE,10,No,Month-to-month,No,Electronic check,35.75,389.8,0,0,Male,0,No,No
0141-YEAYS,27,Yes,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,0,0,Female,1,No,No
2450-ZKEED,11,Yes,One year,No,Bank transfer (automatic),53.8,651.55,0,0,Female,0,No,No
3694-DELSO,4,No,Month-to-month,No,Credit card (automatic),38.55,156.1,0,0,Male,0,Yes,Yes
3893-JRNFS,68,No,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,0,0,Male,0,No,No
9603-OAIHC,1,Yes,Month-to-month,Yes,Electronic check,70.05,70.05,0,0,Male,1,No,No
1133-KXCGE,18,Yes,One year,No,Mailed check,20.1,407.05,0,0,Female,0,No,No
0142-GVYSN,26,Yes,Month-to-month,Yes,Electronic check,20.3,511.25,0,0,Male,0,No,No
1049-FYSYG,17,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,0,0,Female,0,Yes,No
8406-LNMHF,59,Yes,One year,Yes,Credit card (automatic),82.95,4903.15,0,0,Male,1,Yes,No
1821-BUCWY,30,Yes,Two year,Yes,Mailed check,55.65,1653.85,0,0,Male,0,No,No
0023-UYUPN,50,Yes,One year,No,Electronic check,25.2,1306.3,0,0,Female,1,Yes,No
8314-DPQHL,9,No,One year,No,Mailed check,50.8,463.6,0,0,Male,0,No,No
1465-WCZVT,3,Yes,Month-to-month,No,Mailed check,19.65,60.65,0,0,Female,0,Yes,Yes
9481-SFCQY,14,Yes,Month-to-month,Yes,Credit card (automatic),59.8,824.85,0,0,Female,0,No,Yes
6360-SVNWV,31,Yes,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,0,0,Female,1,No,No
0567-GGCAC,7,Yes,Month-to-month,No,Electronic check,61.4,438.9,0,0,Female,0,No,No
8884-MRNSU,17,Yes,One year,No,Bank transfer (automatic),19.9,329.75,0,0,Male,0,Yes,Yes
2171-UDMFD,32,Yes,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0,0,Male,0,Yes,Yes
9050-IKDZA,2,Yes,Month-to-month,No,Mailed check,81.5,162.55,0,0,Female,1,No,No
9802-CAQUT,72,Yes,Two year,No,Credit card (automatic),109.55,7887.25,0,0,Female,0,Yes,Yes
0187-WZNAB,27,Yes,Month-to-month,No,Mailed check,74.4,1972.35,0,0,Female,0,Yes,Yes
1475-VWVDO,7,Yes,Month-to-month,Yes,Electronic check,74.9,490.55,0,0,Male,0,No,No
1357-MVDOZ,11,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,0,0,Male,0,Yes,Yes
7602-MVRMB,72,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,0,0,Female,0,Yes,Yes
1197-BVMVG,4,Yes,Month-to-month,Yes,Electronic check,74.45,294.45,0,0,Female,1,No,No
5406-KGRMX,71,Yes,Two year,No,Electronic check,24.55,1719.15,0,0,Female,0,No,No
5968-HYJRZ,47,Yes,Two year,No,Mailed check,24.55,1160.45,0,0,Male,0,Yes,Yes
5198-EFNBM,57,Yes,One year,Yes,Electronic check,90.65,5199.8,0,0,Male,1,Yes,No
7516-GMHUV,50,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3,0,0,Male,1,Yes,No
7140-ADSMJ,8,Yes,Month-to-month,Yes,Credit card (automatic),20.45,162.3,0,0,Male,0,No,No
2230-XTUWL,48,Yes,Two year,No,Mailed check,19.55,883.35,0,0,Female,0,Yes,Yes
7706-YLMQA,70,Yes,One year,No,Bank transfer (automatic),19.7,1341.5,0,0,Female,0,No,No
2585-KTFRE,1,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,0,0,Male,0,No,Yes
7994-UYIVZ,8,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,0,0,Male,0,Yes,No
7717-BICXI,60,Yes,Two year,No,Mailed check,20.55,1205.05,0,0,Male,0,Yes,Yes
6559-RAKOZ,49,Yes,One year,Yes,Electronic check,97.95,4917.9,0,0,Male,0,Yes,Yes
4716-MRVEN,29,Yes,One year,No,Mailed check,20.0,599.3,0,0,Female,0,No,No
2143-LJULT,67,Yes,Two year,Yes,Credit card (automatic),25.25,1733.15,0,0,Female,0,Yes,No
3200-MNQTF,67,Yes,Two year,No,Credit card (automatic),70.9,4677.1,0,0,Male,0,Yes,No
6164-HXUGH,6,Yes,Month-to-month,No,Mailed check,19.85,119.3,0,0,Female,0,Yes,Yes
5630-IXDXV,47,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,0,0,Female,0,No,No
0320-DWVTU,53,Yes,Two year,No,Mailed check,99.5,5424.25,0,0,Female,0,No,No
9135-MGVPY,69,Yes,Two year,Yes,Mailed check,84.7,5878.9,0,0,Male,0,Yes,No
1212-GLHMD,3,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,0,0,Male,0,No,No
7878-JGDKK,4,Yes,Month-to-month,No,Mailed check,44.55,220.75,0,0,Male,0,No,No
1088-AUUZZ,56,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,0,0,Male,0,Yes,Yes
6614-YWYSC,61,Yes,Two year,No,Bank transfer (automatic),25.0,1501.75,0,0,Male,1,Yes,No
9588-OZDMQ,2,Yes,Month-to-month,Yes,Electronic check,45.0,89.75,0,0,Female,0,Yes,No
6476-EPYZR,12,Yes,Month-to-month,No,Mailed check,20.5,255.5,0,0,Male,0,Yes,Yes
1174-FGIFN,28,Yes,One year,Yes,Electronic check,90.45,2509.25,0,0,Female,0,Yes,Yes
6620-HVDUJ,24,Yes,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,0,0,Male,0,No,No
1032-MAELW,68,Yes,One year,Yes,Electronic check,78.45,5333.35,0,0,Female,0,Yes,Yes
7641-TQFHN,39,Yes,Two year,No,Mailed check,100.55,3895.35,0,0,Male,0,No,Yes
1552-TKMXS,42,Yes,Month-to-month,No,Credit card (automatic),20.35,869.9,0,0,Female,0,Yes,No
8622-ZLFKO,6,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,0,0,Female,0,Yes,No
6188-UXBBR,38,Yes,One year,Yes,Credit card (automatic),20.25,814.75,0,0,Female,0,Yes,No
2333-KWEWW,18,Yes,Two year,No,Credit card (automatic),20.05,388.6,0,0,Male,0,No,No
5702-SKUOB,4,Yes,Month-to-month,No,Mailed check,19.6,93.45,0,0,Female,0,Yes,No
1134-YWTYF,27,Yes,Month-to-month,Yes,Electronic check,53.8,1389.85,0,0,Male,0,Yes,No
6061-GWWAV,41,Yes,One year,No,Mailed check,70.2,2894.55,0,0,Male,0,No,Yes
0679-TDGAK,50,Yes,One year,No,Electronic check,75.5,4025.6,0,0,Male,0,Yes,Yes
6585-WCEWR,72,Yes,Two year,No,Electronic check,20.35,1354.4,0,0,Male,0,Yes,Yes
9067-YGSCA,70,Yes,One year,No,Credit card (automatic),26.05,1856.4,0,0,Female,0,No,No
9067-SQTNS,44,Yes,One year,No,Bank transfer (automatic),20.6,926,0,0,Male,0,Yes,Yes
1776-SPBWV,34,Yes,One year,Yes,Bank transfer (automatic),20.1,682.1,0,0,Female,0,Yes,Yes
8735-SDUFN,72,Yes,Two year,No,Bank transfer (automatic),24.3,1778.7,0,0,Female,1,Yes,No
9668-PUGNU,71,Yes,Two year,Yes,Electronic check,24.5,1816.2,0,0,Male,0,Yes,No
9405-GPBBG,64,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,0,0,Female,0,No,No
1926-QUZNN,72,Yes,Two year,Yes,Bank transfer (automatic),25.25,1841.2,0,0,Female,0,Yes,No
